Timestamp,Node,Cl2,Temp,pH,TOC,Br
20-10-24 2:00,299,1.5,18.05,8.35,0.18,2.1
20-10-24 2:00,296,2.55,22.67,6.66,0.19,2.36
20-10-24 2:00,294,1.89,28.02,7.25,4.24,2.07
20-10-24 2:00,293,3.66,20.9,6.93,8.3,3.58
20-10-24 2:00,291,3.82,12.19,7.96,12.59,3.4
20-10-24 2:00,295,1.47,11.13,7.02,12.64,2.29
20-10-24 2:00,288,1.56,18.01,8.04,9.72,3.73
20-10-24 2:00,289,1.93,24.32,7.1,5.39,4.06
20-10-24 2:00,290,1.43,10.01,7.58,0.83,4.55
20-10-24 2:00,282,2.81,13.43,7.48,9.69,4.19
20-10-24 2:00,277,2.75,21.23,6.58,2.71,3.62
20-10-24 2:00,278,1.54,18.72,7.98,6.7,4.12
20-10-24 2:00,279,0.25,21.38,7.64,0.41,2.7
20-10-24 2:00,280,2.2,17.95,7.12,9.84,3.96
20-10-24 2:00,281,0.1,21.52,7.83,7.29,3.23
20-10-24 2:00,272,0.79,23.56,8.36,9.43,2.67
20-10-24 2:00,273,3.87,16.8,6.82,11.62,2.04
20-10-24 2:00,264,3.46,28.62,6.53,1.96,4.63
20-10-24 2:00,257001,2.62,11.47,8.19,7.94,3.82
20-10-24 2:00,258001,1.25,14.3,7.5,9.25,3.03
20-10-24 2:00,259001,1.82,19.2,7.08,3.01,2.54
20-10-24 2:00,260001,2.68,16.54,8.17,1.04,3.94
20-10-24 2:00,261,1.97,24.54,7.06,3.11,2.37
20-10-24 2:00,262,1.71,13.61,7.03,0.59,2.97
20-10-24 2:00,263,3.71,21.58,6.93,10.68,4.29
20-10-24 2:00,255,0.77,12.68,7.38,0.34,3.74
20-10-24 2:00,258,3.97,15.14,7.03,4.09,3.4
20-10-24 2:00,259,0.67,23.14,8.4,12.85,2.91
20-10-24 2:00,260,1.91,11.57,6.96,4.65,3.05
20-10-24 2:00,256,0.83,19.28,6.99,8.68,3.97
20-10-24 2:00,257,0.67,26.69,7.57,8.58,3.46
20-10-24 2:00,254,0.45,29.23,8.27,1.73,3.28
20-10-24 2:00,250004,3.28,21.69,7.18,10.84,4.8
20-10-24 2:00,421,0.91,23.59,6.82,8.03,2.63
20-10-24 2:00,420,3.18,19.07,6.59,2.46,2.21
20-10-24 2:00,419,0.24,17,7.01,8.27,4.38
20-10-24 2:00,418,2.45,15.59,6.63,10.47,3.26
20-10-24 2:00,416,3.23,27.89,7.81,7.05,3.59
20-10-24 2:00,417,0.87,15.31,8.48,12.55,4.21
20-10-24 2:00,415,1.03,17.44,6.84,3.15,4.34
20-10-24 2:00,414,0.79,14.14,6.97,4.73,2.78
20-10-24 2:00,413,0.71,23.55,7,6.01,3.73
20-10-24 2:00,250001,3.24,24.83,8.02,6.68,2.62
20-10-24 2:00,21,1.98,27.28,6.81,13.46,3.14
20-10-24 2:00,319,0.57,19.13,7.37,0.87,2.75
20-10-24 2:00,320,0.57,12.35,7.86,11.27,4.26
20-10-24 2:00,20,0.18,13.48,7.63,11.17,3.76
20-10-24 2:00,19,2.22,15.92,7.88,10.36,4.92
20-10-24 2:00,18,1.26,11.29,7.16,3.07,3.99
20-10-24 2:00,302,1.12,14.63,8.37,5.89,3.28
20-10-24 2:00,303,0.23,10.91,8.42,6.08,2.52
20-10-24 2:00,305,3.99,20.15,6.66,1.76,4.67
20-10-24 2:00,306,0.17,14.91,6.54,2.86,5
20-10-24 2:00,307,1.78,21.47,8.18,4.46,2.83
20-10-24 2:00,321,0.98,14.29,7.83,7.75,3.54
20-10-24 2:00,11,2.43,28.1,7.77,6.7,4.4
20-10-24 2:00,322,0.65,13.32,8.04,4.11,3.55
20-10-24 2:00,323,3.92,13.16,7.39,7.51,2.87
20-10-24 2:00,301,3.48,28.2,6.68,0.37,2.87
20-10-24 2:00,300,1.04,25.08,8.29,5.29,4.97
20-10-24 2:00,324,1.38,18.54,6.89,11.62,4.59
20-10-24 2:00,368,1.1,18.51,8.33,10.62,4.09
20-10-24 2:00,367,0.27,28.66,7.91,4.1,4.18
20-10-24 2:00,369,0.53,20.2,8.45,11.22,3.32
20-10-24 2:00,325,0.41,10.91,8.04,7.72,2.26
20-10-24 2:00,365,2.01,12.8,7.52,6.41,4.09
20-10-24 2:00,362,1.08,14.03,6.74,11.29,2.03
20-10-24 2:00,360001,1.46,15.75,8.01,11.91,2.58
20-10-24 2:00,360,1.76,26.23,7.1,5.25,2.18
20-10-24 2:00,359,2.88,14.28,7.86,12.37,3.56
20-10-24 2:00,361,3.03,28.75,6.51,0.82,3.22
20-10-24 2:00,366,1.74,24.34,8.4,8.41,3.64
20-10-24 2:00,364,2.55,21.23,7.91,12.83,4.66
20-10-24 2:00,363,3.4,20.95,8.12,6.72,3.04
20-10-24 2:00,326,2.99,18.25,6.59,5.69,2.66
20-10-24 2:00,327,0.2,21.21,7.28,8.11,4.97
20-10-24 2:00,328,2.92,29.37,6.68,4.61,3.33
20-10-24 2:00,329,1.94,20.48,8.44,5.68,3
20-10-24 2:00,330,1.74,26.18,8.49,1.74,2.13
20-10-24 2:00,334,1.29,11.41,8.38,8.66,4.59
20-10-24 2:00,336,2.54,28.91,8.03,12.93,4.82
20-10-24 2:00,331,0.73,28.11,8.01,10.66,3.76
20-10-24 2:00,332,0.77,16.76,8.27,7.84,2.12
20-10-24 2:00,333,0.35,12.11,7.74,13.54,3.07
20-10-24 2:00,337,1.63,23.09,7.28,13.6,5
20-10-24 2:00,338,1.92,21.31,6.88,10.23,4.74
20-10-24 2:00,340,2.49,20.22,7.32,7.42,3.54
20-10-24 2:00,341,3.58,16.48,7.55,0.58,3.25
20-10-24 2:00,250,0.39,23.59,7.19,8.52,2.18
20-10-24 2:00,251,1.05,12.34,7.9,4.29,4.69
20-10-24 2:00,253,3.96,13.93,6.74,0.36,2.56
20-10-24 2:00,252,2.76,24.43,6.6,10.34,2.55
20-10-24 2:00,342,1.26,21.38,6.93,13.53,4.18
20-10-24 2:00,343,2.37,17.57,7.27,2.83,4.54
20-10-24 2:00,344,0.62,16.11,7.78,9.7,2.9
20-10-24 2:00,339,2.4,24.23,8.16,1.01,2.28
20-10-24 2:00,250003,1.26,28.28,7.95,4.51,4.78
20-10-24 2:00,250002,2.31,20.41,7.48,1.48,3.46
20-10-24 2:00,412,3.45,27.18,7.37,2.43,4.77
20-10-24 2:00,411,2.48,24.89,6.59,7.05,4.65
20-10-24 2:00,410,0.53,25.96,7.08,13.48,2.41
20-10-24 2:00,409,3.25,20.22,6.54,9.69,2.95
20-10-24 2:00,408,0.48,20.81,8,5.05,2.8
20-10-24 2:00,407001,3.58,29.03,8.11,5.01,3.61
20-10-24 2:00,407,3.96,19.8,7.19,5.88,2.9
20-10-24 2:00,345,1.71,18.47,7.51,8.48,3.63
20-10-24 2:00,346,2.73,15.76,7.29,11.65,4.55
20-10-24 2:00,347,3.35,25.2,8.33,10.08,2.92
20-10-24 2:00,348,3.84,29.1,8.31,1.59,2.59
20-10-24 2:00,349,3.78,16.69,6.9,5.27,3.98
20-10-24 2:00,350,1.99,18.73,7.16,12.3,2.67
20-10-24 2:00,350001,1.39,18.89,7.91,4.86,3.87
20-10-24 2:00,351,2.16,11.69,7.03,1.19,4.26
20-10-24 2:00,356,2.43,26.08,7.44,10.86,4.35
20-10-24 2:00,352,1.06,25.03,7.36,0.76,4.1
20-10-24 2:00,335,2.12,13.37,7.16,2.4,4.08
20-10-24 2:00,406,2.48,29.59,6.82,4.29,4.81
20-10-24 2:00,405,0.3,11.68,7.27,5,2.38
20-10-24 2:00,404,1.43,26.48,8.34,2.35,4.35
20-10-24 2:00,353,1.73,17.28,7.13,0.18,4.11
20-10-24 2:00,354,3.72,21.76,8.29,1.7,3.64
20-10-24 2:00,355,3.24,24.49,7.46,3.61,3.42
20-10-24 2:00,357,1.77,17.34,7.78,2.56,2.43
20-10-24 2:00,358,3.89,13.38,7.28,8.56,3.65
20-10-24 2:00,370,2.7,14.53,8.29,13.14,4.38
20-10-24 2:00,371,0.52,16.83,7.85,8.49,3.58
20-10-24 2:00,372,2.18,23.17,7.99,10.29,3.72
20-10-24 2:00,373,3.27,21.69,7.46,8.84,4.31
20-10-24 2:00,374,3.66,15.97,7.39,13.47,4.21
20-10-24 2:00,378,3.47,21.71,7.35,11.11,4.83
20-10-24 2:00,379,3.91,16.48,8.39,2.13,2.59
20-10-24 2:00,380,2.6,27.5,7.75,4.43,4.85
20-10-24 2:00,381,1.65,24.47,7.91,5.14,3.71
20-10-24 2:00,382,0.75,22.6,8.43,6.92,4.16
20-10-24 2:00,376,2.74,27.69,8.36,10.61,2.86
20-10-24 2:00,377,1.48,25.83,7.94,7.14,3.66
20-10-24 2:00,383,1.74,13.97,8.4,9.81,2.21
20-10-24 2:00,384,0.14,16.42,8.18,9.98,2.59
20-10-24 2:00,396001,2.75,29.51,8.13,8.75,4.31
20-10-24 2:00,397,2.53,26.15,7.26,12.77,4.92
20-10-24 2:00,398,0.79,20.28,6.65,9.17,2.92
20-10-24 2:00,400,2.92,28.69,8.38,12.06,3.59
20-10-24 2:00,401,1.54,29.87,6.72,3.55,4.48
20-10-24 2:00,402,2.61,26.53,6.84,13.02,4.07
20-10-24 2:00,403,2.19,23.98,7.62,10.77,2.77
20-10-24 2:00,10,1.57,22.98,7.49,8.02,3.88
20-10-24 2:00,9,1.66,17.37,7.25,4.85,3.27
20-10-24 2:00,8,3.14,19.8,7.71,4.1,3.39
20-10-24 2:00,2,2.76,19.43,7.19,6.22,3.97
20-10-24 2:00,1,0.51,10.83,8.45,13.17,4.79
20-10-24 2:00,3,2.72,12.17,8.42,10.82,2.06
20-10-24 2:00,385,1.7,28.37,7.04,4.41,4.15
20-10-24 2:00,17,0.4,26.66,7.26,3.13,4.22
20-10-24 2:00,16,3.61,25.57,8.1,1.39,2.32
20-10-24 2:00,15,2.9,12.39,7.81,13.2,2.78
20-10-24 2:00,13,0.37,29.38,8.21,0.21,4.67
20-10-24 2:00,12,2.94,17.91,7.12,3.66,3.92
20-10-24 2:00,14,1.21,13.52,7.68,11.16,2.02
20-10-24 2:00,6,0.74,26.26,7.61,13.68,3.8
20-10-24 2:00,5,0.51,12.89,6.64,13.61,3.7
20-10-24 2:00,601,2.78,24.86,7.73,7.98,4.63
20-10-24 2:00,387,3.27,23.9,6.72,12.14,3.1
20-10-24 2:00,388,1.91,23.03,7.67,4.94,2.42
20-10-24 2:00,389,3.3,25.99,7.66,12.14,3.78
20-10-24 2:00,390,0.97,21.82,7.34,0.61,4.8
20-10-24 2:00,391,2.32,12.27,7.86,10.84,2.99
20-10-24 2:00,392,3.61,15.99,8.35,10.39,2.86
20-10-24 2:00,393,2.31,26.52,7.71,13.57,3.44
20-10-24 2:00,394,2.08,27.67,8.31,7.35,3.29
20-10-24 2:00,395,2.99,18.98,7.04,7.51,3.97
20-10-24 2:00,396,2.95,25.45,7.35,0.32,3.23
20-10-24 2:00,4,3.71,20.97,6.72,8.61,3.49
20-10-24 2:00,7,3.42,21.64,7.88,2.65,4.48
20-10-24 2:00,228,1.21,17.19,7.96,1.47,3.53
20-10-24 2:00,229,1.18,16.32,8.21,3.17,4.3
20-10-24 2:00,256001,3.17,10.51,7.23,9.57,3.09
20-10-24 2:00,399,3.78,16.51,8.24,3.56,2.87
20-10-24 2:00,24,2.19,11.62,7.24,4.29,4.91
20-10-24 2:00,24001,1.48,23.93,7.5,7.41,3.91
20-10-24 2:00,25,1.63,23.71,7.25,4.47,2.23
20-10-24 2:00,45001,3.92,10.1,7.97,10.89,2.92
20-10-24 2:00,71001,0.83,22.38,7.42,10.59,3.84
20-10-24 2:00,127001,2.9,26.91,7.1,8.24,2.62
20-10-24 2:00,202001,0.8,20.18,7.9,9.66,4.29
20-10-24 2:00,301001,0.52,23.31,7.27,4.49,4.92
20-10-24 2:00,304,0.69,16.22,6.73,5.08,2.75
20-10-24 2:00,422,2.49,21.63,7.27,4.24,4.08
20-10-24 3:00,179001,1.75,26.93,6.74,4.88,3.35
20-10-24 3:00,179,3.56,27.12,7.93,1.3,4.18
20-10-24 3:00,177,1.01,27.88,7.93,4.22,3.26
20-10-24 3:00,174,0.18,28,7.04,11.09,2.02
20-10-24 3:00,173,1.26,17.05,8.15,10.34,3.28
20-10-24 3:00,171001,3.28,15.39,8.46,8.55,2.79
20-10-24 3:00,171,2.3,14.37,6.98,12.62,3.48
20-10-24 3:00,172,1.06,24.02,7.98,2.63,4.1
20-10-24 3:00,170,1.18,12.92,7.53,5.78,2.78
20-10-24 3:00,165,2.19,29.59,8.12,9.19,2.11
20-10-24 3:00,166,3,25.52,6.69,13.05,3.11
20-10-24 3:00,168,3.46,11.93,7.37,0.37,2.02
20-10-24 3:00,169,3.23,18.09,7.96,5.28,2.36
20-10-24 3:00,163,3.96,12.1,8.4,8.76,4.7
20-10-24 3:00,164,2.1,16.89,7.82,8.61,2.19
20-10-24 3:00,162,2.3,15.88,6.55,0.77,3.57
20-10-24 3:00,161,3.63,20.58,8.01,12.64,4.75
20-10-24 3:00,106,3.39,26.24,6.61,1.21,4.98
20-10-24 3:00,124,0.95,24.67,7.04,5.27,2.41
20-10-24 3:00,125,2.41,22.7,7.36,10.41,4.12
20-10-24 3:00,125001,2.68,27.86,7.96,10,2.92
20-10-24 3:00,126,1.72,26.23,7.96,12.04,3.16
20-10-24 3:00,127,1.66,19.37,7.66,0.9,4.11
20-10-24 3:00,128,0.73,18.39,8.33,4.57,4.68
20-10-24 3:00,129,3.91,28.82,8.32,8.76,2.68
20-10-24 3:00,130,2.76,22.64,8.24,10.1,3.35
20-10-24 3:00,132,0.87,12.95,7.8,1.33,4.14
20-10-24 3:00,131001,3,13,8.06,10.65,4.34
20-10-24 3:00,131,3.28,21.87,7.95,1.77,4.9
20-10-24 3:00,133,3.75,17.74,8.12,1.61,4.39
20-10-24 3:00,134,3.83,28.32,7.27,1.2,3.5
20-10-24 3:00,135,2.59,29.64,8.01,12.61,3.4
20-10-24 3:00,136,2.24,16.62,8.47,7.88,2.2
20-10-24 3:00,137,1.72,16.61,6.54,4.38,4.43
20-10-24 3:00,138,2.67,12.88,7.07,1.83,2.51
20-10-24 3:00,139,1.1,20.58,6.74,12.28,3
20-10-24 3:00,141,3.35,22.5,7.03,3.74,2.78
20-10-24 3:00,143,0.49,27.17,7.28,11.94,2.27
20-10-24 3:00,144,2.57,13.49,7.1,3.11,4.29
20-10-24 3:00,145,3.83,20.62,7.92,12.02,4.05
20-10-24 3:00,142,0.65,27.44,7.15,3.27,3.41
20-10-24 3:00,140001,3.01,24.28,7.66,7.86,4.44
20-10-24 3:00,151,2.39,23.03,8.34,13.48,3.2
20-10-24 3:00,152,1.63,23.45,7.02,1.78,4.93
20-10-24 3:00,107,3.41,10.26,6.53,4.82,3.47
20-10-24 3:00,108,3.12,22.45,7.07,11.05,3.91
20-10-24 3:00,109,2.24,16.2,7.9,7.71,4.78
20-10-24 3:00,110,0.9,12.35,7.89,0.59,2.05
20-10-24 3:00,111,2.94,10.13,8.42,4.15,3
20-10-24 3:00,113,1.59,16.21,7.55,9.87,4.79
20-10-24 3:00,114,2.72,11.9,7.75,0.52,3.81
20-10-24 3:00,112,1.38,27.89,7.76,0.67,4.83
20-10-24 3:00,115,2.37,21,7.71,10.36,3.77
20-10-24 3:00,116,2.33,16.14,7.47,8.97,3.21
20-10-24 3:00,117,3.56,22.4,8.39,8.84,3.59
20-10-24 3:00,118,2.25,14.4,8.43,12.2,2.79
20-10-24 3:00,119,3.19,11.76,7.29,0.24,3.87
20-10-24 3:00,105,2.53,21.91,8.44,0.6,2.54
20-10-24 3:00,102,3.47,15.36,7.9,7.87,2.23
20-10-24 3:00,103,0.29,24.09,7.63,2.22,4.22
20-10-24 3:00,104,3.25,12.15,6.68,7.05,2.06
20-10-24 3:00,100,0.16,20.5,6.82,2.51,3.25
20-10-24 3:00,101,0.85,12.63,8.09,10.86,2.54
20-10-24 3:00,96,2.12,11.69,6.82,5.45,3.84
20-10-24 3:00,97,1.98,14.53,8.01,5.3,2.05
20-10-24 3:00,98,2.85,15.57,7.81,11.56,2.35
20-10-24 3:00,99,1.44,16.67,7.74,7.8,2.23
20-10-24 3:00,93,0.88,11.14,6.83,12.3,2.38
20-10-24 3:00,94,0.39,16.55,7.98,0.38,2.34
20-10-24 3:00,95,3.39,24.39,7.49,6.12,3.75
20-10-24 3:00,92,3.74,10.36,7.14,7.68,2.1
20-10-24 3:00,160,0.74,27.09,6.95,9.24,3.24
20-10-24 3:00,159001,3.74,19.51,8.38,13.48,3.86
20-10-24 3:00,159,3.74,10.52,8.21,10.43,2.96
20-10-24 3:00,156,0.94,12.16,7.29,2.59,2.08
20-10-24 3:00,157,2.37,27.6,7.51,4.52,2.66
20-10-24 3:00,158,0.23,28.1,7.94,12.93,3.8
20-10-24 3:00,155,3.26,10.31,8.5,13.05,3.04
20-10-24 3:00,154,3.6,11.7,7.73,3.08,3.17
20-10-24 3:00,153,3.3,18.01,7.62,9.67,4.26
20-10-24 3:00,55,0.11,26.31,8.09,13.66,2.26
20-10-24 3:00,59,2.69,17.62,6.98,3.05,3.95
20-10-24 3:00,60,3.65,24.73,8.02,6.65,3.22
20-10-24 3:00,61,0.44,19.8,7.68,1.72,2.96
20-10-24 3:00,62,3.1,26.53,6.99,0.24,3.43
20-10-24 3:00,147,2.73,14.25,6.92,4.37,3.04
20-10-24 3:00,150,3.02,24.04,7.11,7.39,4.75
20-10-24 3:00,148,3.65,28.85,7.15,5.8,2.61
20-10-24 3:00,149,3.1,25.45,8.21,11.18,2.36
20-10-24 3:00,63,2.7,18.96,7.47,3.57,4.32
20-10-24 3:00,64,2.88,20.6,8.48,4.97,4.63
20-10-24 3:00,65,1.4,28.35,7.3,4.31,4.15
20-10-24 3:00,66,3.87,28.96,6.99,6.1,2.26
20-10-24 3:00,67,0.12,28.56,7.5,5.34,4.66
20-10-24 3:00,68,0.85,13.66,6.78,6.61,4.61
20-10-24 3:00,69,0.39,14.25,7.29,12.3,2.2
20-10-24 3:00,70,2.9,19.69,7.46,10.37,2.36
20-10-24 3:00,71,2.82,19.33,7.54,5.65,3.09
20-10-24 3:00,72,0.38,26.62,7.84,9.76,2.7
20-10-24 3:00,56,1.5,19.8,7.69,4.02,2.46
20-10-24 3:00,57,2.37,10.24,6.62,1.35,2.68
20-10-24 3:00,58,0.81,11.28,8.45,6.91,3.1
20-10-24 3:00,53,2.36,21.78,7.87,11.49,4.77
20-10-24 3:00,54,2.26,19.47,8.34,7.03,4.25
20-10-24 3:00,52,1.35,10.47,8.08,2.42,4.45
20-10-24 3:00,46001,3.3,29.59,8.16,8.62,3
20-10-24 3:00,50,2.18,19.74,7.68,9.58,4.43
20-10-24 3:00,51,0.41,17.98,7.27,5.67,2.99
20-10-24 3:00,47,3.15,29.08,7.88,9.87,4.5
20-10-24 3:00,48,2.44,23.11,6.89,7.04,3.55
20-10-24 3:00,49,0.49,15.2,7.28,13.31,3.67
20-10-24 3:00,42,0.83,23.78,8.02,10.91,2.89
20-10-24 3:00,45,0.79,24.65,6.97,6.51,2.29
20-10-24 3:00,46,2,18.94,7,10.78,4.91
20-10-24 3:00,41,2,22.76,6.76,7.99,3.63
20-10-24 3:00,35,0.7,19.06,7.59,4.77,3.66
20-10-24 3:00,36,1.75,22.42,7.13,13.6,2.88
20-10-24 3:00,39,0.27,27.79,6.61,10.81,2.3
20-10-24 3:00,40,3.87,15.85,7.94,0.89,2.51
20-10-24 3:00,37,1.22,14.6,8.39,7.35,2.48
20-10-24 3:00,91,0.68,16.1,8.11,8.87,3.47
20-10-24 3:00,90,0.32,23.35,7.79,11.67,4.5
20-10-24 3:00,89,1.95,21.75,7.61,3.41,2.81
20-10-24 3:00,31,3.34,27.88,7.78,7.56,2.62
20-10-24 3:00,32,3.56,11.6,6.61,12.33,4.86
20-10-24 3:00,34,0.22,22.36,6.58,12.83,4.93
20-10-24 3:00,33,0.37,14.37,7.77,12.73,2.77
20-10-24 3:00,28001,0.33,11.63,8.46,2.39,3.05
20-10-24 3:00,28,3.32,18.46,7.57,2.65,3.45
20-10-24 3:00,29,1.91,11.35,6.54,9,4.19
20-10-24 3:00,30,0.49,14.84,7.6,13.48,3.08
20-10-24 3:00,27,1.3,19.26,7.72,2.33,2.76
20-10-24 3:00,26,2.31,22.41,6.75,1.11,4.64
20-10-24 3:00,23,0.3,23.11,6.65,8.47,4.85
20-10-24 3:00,22,3.79,26.37,8.26,7.66,3.78
20-10-24 3:00,87,0.9,29.51,6.52,4.08,3.78
20-10-24 3:00,86,3.21,18.29,8.17,5.55,4.46
20-10-24 3:00,83,3.74,16.37,8.21,12.45,3.98
20-10-24 3:00,77,2.16,18.4,6.75,7.79,3.76
20-10-24 3:00,81,1.26,26.13,6.7,5.88,2.41
20-10-24 3:00,78,2.42,14.12,6.69,0.47,2.51
20-10-24 3:00,79,1.57,23.75,7.24,8.41,2.46
20-10-24 3:00,80,1.49,11.21,6.94,2.06,4.58
20-10-24 3:00,82,1.75,20.48,8.39,10.93,4.11
20-10-24 3:00,84,1.88,17.04,8.42,3.28,2.08
20-10-24 3:00,85,3.65,11.02,8.06,11.78,4.14
20-10-24 3:00,121,1.24,27.67,7.87,6.68,3.38
20-10-24 3:00,122,0.72,25.52,6.9,5.94,3.1
20-10-24 3:00,123,1.81,26.21,8.37,12.58,3.18
20-10-24 3:00,120,1.99,25.69,8.31,6.75,3.59
20-10-24 3:00,75,1.96,26.07,7.77,10.05,4.16
20-10-24 3:00,76,1.1,20.62,6.56,5.6,2.57
20-10-24 3:00,73,0.94,13.94,7.12,3.95,2.91
20-10-24 3:00,74,2.81,14.08,7.28,1.12,4.18
20-10-24 3:00,227,2.67,14.22,7.88,0.4,4.23
20-10-24 3:00,215001,1.45,15.82,7.83,0.98,3.43
20-10-24 3:00,215,3.58,19.04,6.68,10.93,3.25
20-10-24 3:00,219,2.65,27.33,7.24,2.59,3.26
20-10-24 3:00,220,0.21,27.23,8.16,6.17,4.31
20-10-24 3:00,221,3.08,17.47,8.2,1.76,3.94
20-10-24 3:00,222,3.14,23.66,6.84,1.42,2.74
20-10-24 3:00,223,1.78,26.12,8.23,3.08,3.21
20-10-24 3:00,223001,1.29,19.98,6.56,11.76,3.76
20-10-24 3:00,224,3.15,27.7,6.53,2.43,3.28
20-10-24 3:00,225,2.98,15.05,6.87,1.91,4.77
20-10-24 3:00,226,0.72,17.65,8.33,1.91,2.16
20-10-24 3:00,214,0.21,19.88,7.01,0.14,2.22
20-10-24 3:00,216,3.92,14.82,7.32,5.05,4.51
20-10-24 3:00,217,3.62,23.34,7.97,11.46,3.29
20-10-24 3:00,218,1.41,16.95,6.84,6.44,2.1
20-10-24 3:00,201,0.62,20.77,6.75,11.02,3.23
20-10-24 3:00,203,2.55,21.6,8.1,4.73,2.06
20-10-24 3:00,204,3.69,22.82,6.52,3.5,4.69
20-10-24 3:00,205,1.89,28.67,8.33,5.24,2.71
20-10-24 3:00,211,3.03,10.62,6.98,3.92,4.11
20-10-24 3:00,212,0.32,23.71,8.02,11.43,2.03
20-10-24 3:00,206,1.79,29.48,6.64,1.51,2.35
20-10-24 3:00,207,0.86,19.03,6.57,10.65,2.09
20-10-24 3:00,208,2.04,22,8.36,4.43,2.84
20-10-24 3:00,209,3.31,11.86,7.83,1.43,3.78
20-10-24 3:00,210,3.63,25.31,6.75,2.59,4.6
20-10-24 3:00,213,0.67,13.01,8.1,9.49,2.33
20-10-24 3:00,200001,1.12,22.42,8.14,11.63,3.99
20-10-24 3:00,199,2.28,24.69,7.55,1.72,4.45
20-10-24 3:00,196,0.49,12.41,7.89,2.32,4.79
20-10-24 3:00,197,2.64,10.65,7.41,12.9,4.32
20-10-24 3:00,198,2.38,24.29,6.51,7.91,4.9
20-10-24 3:00,233,0.32,24.61,7.28,6.06,4.89
20-10-24 3:00,232,3.83,15.9,6.5,3.3,2.94
20-10-24 3:00,231,3.29,22.22,6.7,8.3,3.02
20-10-24 3:00,230,0.57,28.6,7.22,0.75,4.25
20-10-24 3:00,234,0.62,18.85,7.74,2.53,3.64
20-10-24 3:00,194,1.21,29.96,6.59,6.28,2.47
20-10-24 3:00,195,3.9,22.87,7.23,8.25,2.13
20-10-24 3:00,192,2.9,11.07,6.88,8.27,2.76
20-10-24 3:00,193,1.7,18.57,7.37,7.55,3.6
20-10-24 3:00,234001,3.3,29.96,7.58,1.1,4.83
20-10-24 3:00,235,2.38,15.76,6.82,6.54,4.92
20-10-24 3:00,236,2.66,12.69,7.15,10.64,3.37
20-10-24 3:00,237,1.83,12.96,7.74,12.9,2.51
20-10-24 3:00,238,1.56,18.95,8.1,12.8,4.11
20-10-24 3:00,240,1.88,25.58,7.8,10.75,3.56
20-10-24 3:00,239,3.78,19.71,8.46,4.94,4.45
20-10-24 3:00,190001,2.65,26.51,6.92,7.54,4.12
20-10-24 3:00,187,0.62,27.75,6.55,1.69,4.25
20-10-24 3:00,188,2.32,27.9,6.55,5.63,4.48
20-10-24 3:00,189,3.87,15.52,7.84,3.49,3.9
20-10-24 3:00,186,2.06,25.72,7,7.31,2.64
20-10-24 3:00,185,0.62,10.92,8.19,6.39,4.21
20-10-24 3:00,235001,3.08,16.74,7.51,2.56,3.22
20-10-24 3:00,241,0.58,25.49,6.83,9.37,2.51
20-10-24 3:00,242,3.88,22.42,6.7,9.36,3.27
20-10-24 3:00,243,0.81,19.22,7.67,12.31,3.04
20-10-24 3:00,244,2.21,11.24,7.72,11.12,2.56
20-10-24 3:00,245,2.17,11.39,7.45,3.18,2.18
20-10-24 3:00,183,0.2,18.77,8.01,10.14,4.08
20-10-24 3:00,184,3.95,19.13,7.01,3.68,2.33
20-10-24 3:00,182,1.07,26.59,6.57,4.2,3.08
20-10-24 3:00,249,1.58,11.84,7.61,9.08,4.51
20-10-24 3:00,248,0.64,14.42,6.66,10.23,4.44
20-10-24 3:00,247,0.21,15.7,8.36,6.44,2.2
20-10-24 3:00,246,2.92,28.68,7.16,12.2,3.42
20-10-24 3:00,181,3.77,10.77,7.61,10.55,3.02
20-10-24 3:00,266,2.14,19.76,6.95,3.15,3.54
20-10-24 3:00,180004,1.29,20.93,8.04,1.39,4.05
20-10-24 3:00,190,2.56,27.69,8.4,4.42,3.44
20-10-24 3:00,191,1.67,27.1,7.43,8.7,4.9
20-10-24 3:00,180003,2.09,25.33,6.81,3.79,3.73
20-10-24 3:00,180002,1.1,29.58,8.37,7.4,2.26
20-10-24 3:00,180001,0.98,19.37,8.31,2.87,3.99
20-10-24 3:00,180,2.14,17.88,7.92,10.73,4.48
20-10-24 3:00,287,2.25,13.24,8.46,9.7,4.82
20-10-24 3:00,286,0.12,16.66,7.39,4.62,4.44
20-10-24 3:00,285,0.35,23.14,8.47,12.58,2.26
20-10-24 3:00,284,3.69,28.04,8.49,7.82,2.91
20-10-24 3:00,200,3.96,25.67,8.07,0.94,4.43
20-10-24 3:00,274,2.65,14.06,6.84,1.83,3.54
20-10-24 3:00,275,1.5,18.2,6.83,11.28,3.05
20-10-24 3:00,276,1.74,17.74,6.69,3.39,3.64
20-10-24 3:00,265,0.69,25.81,7.84,8.76,3.2
20-10-24 3:00,268,2.65,22.09,8.1,6.18,2.85
20-10-24 3:00,269,3.91,29.96,6.67,12.55,3.4
20-10-24 3:00,271,0.5,10.16,8.19,13.49,2.62
20-10-24 3:00,270,2.01,28.47,6.68,1.83,4.44
20-10-24 3:00,318,3.93,29.65,7.22,9.14,2.56
20-10-24 3:00,317,3.22,14.35,7.67,4.88,4.7
20-10-24 3:00,316,2.7,25.79,8.06,2.43,3.71
20-10-24 3:00,315,2.82,25.68,7.76,10.33,4.65
20-10-24 3:00,313,1.84,17.79,6.95,9.59,2.08
